SK_ID_CURR,TARGET
104767,0.0342440077646723
104772,0.07348881106037733
104776,0.09833966706678067
104779,0.10880957177071159
104814,0.027050554376032522
104815,0.10937448155768842
104830,0.03268548270420708
104831,0.10759083699160896
104833,0.052039407370304706
104839,0.0273316921494162
104840,0.1151704986296321
104860,0.10178796806211421
104861,0.059202028466312104
104866,0.09914645182636062
104870,0.023132845459478874
104877,0.06624745506985223
104878,0.06410129068451537
104879,0.08969890124835461
104880,0.11249254244055917
104899,0.10079879359256627
104906,0.07248167280494563
104907,0.05333435586089781
104913,0.08687826910573812
104916,0.17291200836974882
104921,0.07115930512119396
104930,0.04929143427927661
104931,0.08957786164242894
104936,0.0501288798878953
104937,0.05137698619811715
104942,0.04249650402058404
104943,0.07081290592376124
104969,0.06306310424096562
104972,0.06264025816213935
104988,0.07519065954229537
105013,0.04157440811235194
105015,0.041939204802222324
105019,0.026658066169418685
105027,0.059007640046815975
105030,0.08983617865690913
105035,0.19100803318821769
105041,0.05779286253442949
105051,0.10863762347270817
105056,0.06209980589598203
105067,0.11468182359795939
105071,0.06254264887673368
105072,0.04188182095450815
105074,0.07009243202246919
105091,0.06452594999435578
105101,0.03952962314414198
105103,0.10849533595993173
105134,0.0648164260505526
105139,0.02705018714035211
105142,0.13562412455831624
105146,0.07048692565604903
105163,0.1045377101299934
105168,0.093343793443009
105172,0.049271458417985525
105176,0.14115809733440682
105195,0.09963660728696329
105196,0.11629613044572484
105197,0.03634824081307106
105203,0.07056853309958246
105223,0.14584965650487816
105227,0.07960965707689918
105228,0.06522113227631322
105230,0.0594295591875065
105231,0.06850649039614395
105239,0.07170307613317026
105242,0.2541623143110275
105244,0.051264149438144224
105245,0.060262485333552065
105248,0.022398667045008515
105249,0.0607699567784616
105266,0.09589861851039178
105271,0.1115189337810513
105276,0.038162657700429016
105282,0.10130668694162757
105292,0.05878824232481467
105297,0.06959545817919673
105332,0.08943537225569423
105333,0.0724660095770044
105343,0.0963418078064669
105344,0.05878824232481467
105345,0.11951798913300965
105357,0.11037581042974522
105359,0.10477962446618863
105366,0.11500667647091367
105367,0.06208504156072345
105370,0.02460867867718068
105377,0.05662437740440393
105390,0.08257719187734637
105399,0.041770823264984686
105403,0.2641458940688147
105404,0.04324094198889223
105414,0.03140396184300217
105417,0.06802431690537326
105425,0.1310765776002932
105452,0.198305051195097
105454,0.0803213360483091
105456,0.10603509248759704
105470,0.07311072540201796
105471,0.071290940629172
105483,0.05878824232481467
105493,0.13514652942782096
105508,0.04421472174170041
105514,0.1551918971907708
105515,0.07608013158762315
105528,0.08059321328526904
105529,0.043242269672085554
105531,0.04956993494895277
105532,0.06178944266043717
105558,0.05878824232481467
105574,0.09670854592689555
105578,0.042211008977738204
105584,0.12495775219144462
105595,0.026558499839048372
105617,0.07213717125522195
105618,0.14076487195706713
105621,0.05878824232481467
105625,0.11065291277361644
105629,0.07183047672381747
105630,0.045165683697386334
105634,0.09014074439993774
105635,0.04810623861963255
105641,0.08844894315324289
105647,0.06707593765355707
105648,0.04702387421166121
105655,0.057075470853926565
105657,0.09226389282111663
105672,0.05878824232481467
105678,0.05878824232481467
105682,0.052176772052209455
105691,0.05087619423650134
105692,0.029970466068670445
105706,0.045656776039510474
105712,0.07275147221619044
105720,0.06731435202589495
105734,0.0759932217890969
105735,0.048062170600959034
105736,0.056961026592382995
105737,0.018471436785636605
105738,0.09184389883409083
105740,0.13964885047559475
105744,0.038881538070271435
105747,0.04888701682378534
105749,0.12585607336172133
105754,0.06753215082606669
105758,0.05878824232481467
105760,0.05701796511848288
105767,0.11230346920969504
105784,0.0497470449310814
105791,0.04350920239824649
105802,0.050926398868537004
105807,0.07153566721316135
105809,0.08712525325521175
105816,0.04808943685976124
105817,0.04689005168932365
105824,0.09734721732543132
105832,0.08357333941451188
105856,0.08066991316458608
105865,0.05223169008828945
105899,0.12887289313817527
105906,0.07403665181717681
105916,0.0949894575778712
105923,0.06921540286327932
105937,0.08351089825205602
105965,0.10541058132957856
105966,0.07777894307840244
105968,0.04755717456533116
105973,0.12398652132023133
105976,0.05496954080995595
105978,0.16450691677937407
105979,0.02939277712607439
105991,0.05878824232481467
105998,0.08563655941910425
105999,0.04520487350793292
106000,0.0625267249217723
106001,0.0693378867689766
106010,0.1449562497790829
106011,0.10643820707594133
106013,0.10151454480636718
106015,0.04738132017912404
106026,0.0364844371056374
106032,0.0313801279960886
106035,0.053670745509495105
106040,0.044569560988605025
106041,0.06710052244120965
106044,0.10854258080490836
106053,0.10814721535964511
106054,0.0640016251948588
106065,0.050988931309266614
106081,0.06752539615065309
106083,0.05146604758833054
106087,0.048373378272908454
106090,0.04713034617803104
106101,0.07752139627488809
106102,0.09411423313372592
106109,0.10263041526926645
106116,0.2051794913538162
106150,0.08918410017143016
106155,0.09391464465552508
106166,0.08615541601550022
106176,0.18168962045574125
106189,0.13740926166430578
106199,0.0919842834026574
106205,0.11399871276251991
106206,0.1393630792506881
106211,0.12283893776141913
106214,0.09792670781885557
106216,0.04758925101281018
106217,0.06894832182450039
106225,0.022552286497778254
106249,0.05263960096991162
106256,0.07928807288667056
106258,0.05373917304466445
106261,0.14142971913977895
106262,0.07702137511026147
106264,0.0954968416366651
106271,0.05377217236397738
106276,0.08766649687016939
106277,0.10371689915599512
106286,0.0921371358305423
106293,0.041976738073207495
106295,0.04543597108717354
106296,0.05105577064060082
106297,0.06457965632935582
106298,0.06885468710474149
106311,0.04231944603836065
106314,0.03281508102473518
106320,0.03762242420015338
106334,0.10265972440125515
106346,0.0474497550824961
106347,0.0834424373598176
106349,0.09014681873349706
106354,0.1623728163531012
106360,0.03871038403269977
106373,0.05656136784824813
106377,0.05620334519750352
106386,0.07856716416356285
106387,0.12034624639072457
106391,0.0677889971392435
106401,0.13427803890295922
106411,0.0708995041321822
106413,0.08929483221456541
106426,0.18090805293411394
106427,0.17503793399622597
106428,0.06261078592816732
106434,0.05878824232481467
106438,0.026845476202122895
106440,0.05166682727606117
106441,0.08948614565625723
106452,0.08048063020405424
106453,0.10738744641429018
106454,0.048610087213521905
106457,0.06483525259387662
106484,0.028134067770247528
106488,0.070556366511248
106491,0.13904179995109553
106514,0.056999757374511406
106527,0.030445825642784908
106528,0.042198924258843466
106529,0.07689152377139506
106534,0.2280920599286166
106550,0.17918779910583624
106577,0.07195094249447918
106585,0.14642164316628326
106590,0.03203801166875201
106607,0.05878824232481467
106610,0.050713793261999
106611,0.05331173773788487
106612,0.07840297364366473
106624,0.023896817082621195
106631,0.06126378168097765
106647,0.06125623598988825
106660,0.16140566980096677
106674,0.03196218426656926
106687,0.08568447360351066
106712,0.05380516895840724
106713,0.10273835178337358
106717,0.0539252914197895
106720,0.08053152740945957
106721,0.1058648229293023
106724,0.10150922938680335
106735,0.1195682478240703
106739,0.12031409348280396
106740,0.04825852796129844
106754,0.0639725068556734
106760,0.11663259931022132
106761,0.08918514179125778
106784,0.07714864721087511
106787,0.14185396501855121
106797,0.048438728962157576
106798,0.15815698309175596
106802,0.07694970626217769
106803,0.04607238269922684
106804,0.08685348331488948
106805,0.038296734882266543
106810,0.1273854792958963
106812,0.11476210971193682
106813,0.14595116746848497
106817,0.08007270807380257
106822,0.05851955584621252
106823,0.08977732396878253
106827,0.06452026576598537
106841,0.05983174599674625
106851,0.04758191733440357
106852,0.08765146877565042
106853,0.09871703279669686
106854,0.15832035658893429
106861,0.03329249299000454
106873,0.06456027848384756
106877,0.032083307534463645
106878,0.06069184325524703
106881,0.09153612516951215
106900,0.049467379308212156
106906,0.056280988829707224
106907,0.060380093801430564
106914,0.23523362642676043
106916,0.06625253686282367
106924,0.06742568437744281
106931,0.057318429752417493
106936,0.06861331234722341
106937,0.09548554944149648
106938,0.030309090993674542
106939,0.08444224506139328
106943,0.051138784141939064
106944,0.0476340109066051
106967,0.10798227306508558
106980,0.0318845845622412
106986,0.1298721890485855
106987,0.07946071207221746
106990,0.037403567054352854
107013,0.06904349601624099
107023,0.21749457802614508
107033,0.07156844919073484
107037,0.11616752439533547
107048,0.09600983037952843
107071,0.09035339633097014
107081,0.10881662463212861
107113,0.052388394180678866
107130,0.044670997680308265
107131,0.09180125260665893
107145,0.07454527521483549
107156,0.0635228736844622
107219,0.05878824232481467
107222,0.07350408954684391
107223,0.051949368703213476
107232,0.12567630071768143
107245,0.06829805944533794
107246,0.09083618312338797
107247,0.03555322077723798
107256,0.04450606935364314
107259,0.07833641532682414
107260,0.011659298903793608
107279,0.11027622554451971
107280,0.06105207605866572
107281,0.11460804810626816
107285,0.08177543611573752
107329,0.029751613382741515
107337,0.16839734878716328
107349,0.058637728234707726
107350,0.042231609261557064
107351,0.02468343260660503
107359,0.15515837096437418
107391,0.07256270565858564
107394,0.15497230271330156
107395,0.0971002349570667
107406,0.08535108925398452
107416,0.11306254149432927
107417,0.012045437249722589
107418,0.03818259643646858
107419,0.036308107599070445
107444,0.05062757881547916
107445,0.0489596521913783
107446,0.08114947302220371
107460,0.09410821745722289
107470,0.09543092050550614
107475,0.03436718551095816
107520,0.07560759618991889
107526,0.147748246353271
107527,0.07385771868167298
107530,0.03463943371330489
107532,0.08376014332198199
107534,0.06529707860139602
107535,0.08071622053433532
107554,0.06337951297469649
107556,0.04686492409052283
107559,0.033852007589804944
107561,0.03941975420414365
107564,0.08658254091393135
107566,0.03522291661379307
107571,0.09086098277858626
107590,0.08511399815889525
107602,0.11345402686542842
107625,0.10944235531589759
107626,0.05679050700845341
107635,0.05198214123504615
107636,0.0862011397362576
107645,0.05878824232481467
107652,0.07050569966716792
107655,0.06130510350223213
107668,0.05878824232481467
107670,0.06950784564514288
107677,0.01677530829369098
107680,0.1452939634499799
107683,0.10767604006433656
107684,0.04278377293857987
107691,0.05145796865424136
107692,0.05318543171323685
107703,0.05886734040854417
107709,0.05842850659992582
107710,0.0796478633225101
107721,0.03967966439478742
107725,0.13714249678285978
107727,0.07120050200174749
107739,0.03723008818523123
107740,0.05878824232481467
107741,0.02509425023316461
107747,0.04417342478281557
107765,0.0714602211744628
107768,0.022544983173591004
107775,0.035957699834684845
107782,0.09216619891115216
107790,0.06596821942568407
107801,0.04281995307512225
107807,0.05043854002697293
107811,0.032276638160394944
107817,0.10569538673856066
107826,0.11416808135434808
107838,0.04608304794923068
107839,0.04681622289442258
107843,0.12302444280205163
107847,0.0508720760532933
107849,0.06409461819205006
107850,0.0785870702588005
107867,0.056141327238536654
107871,0.08787431420433633
107908,0.09249349429018083
107913,0.12765654017201794
107927,0.041148074653638074
107931,0.06563921368060523
107955,0.06096831667692718
107962,0.07330120466346576
107977,0.06925365444994366
107978,0.030373481632817445
107993,0.05476259189219504
108010,0.041046324537249074
108016,0.02613960049217755
108018,0.10047371163824412
108027,0.08097120311291385
108045,0.11180713518835869
108069,0.14088607689985833
108082,0.05344349809041585
108089,0.048927701254783657
108092,0.17773630399903492
108106,0.08945087047632572
108112,0.06395642755318934
108120,0.09928846188921063
108122,0.1158244594763397
108135,0.02710741059554502
108170,0.051638886440153534
108171,0.11845640340363858
108177,0.05892488211404857
108180,0.0737289478743602
108183,0.06888419788727865
108184,0.05188584829845369
108185,0.08403543970649742
108192,0.03925459133847015
108195,0.09859597607570214
108196,0.14611425544996168
108218,0.03736825003856518
108219,0.05540937028614553
108243,0.08514381519929573
108249,0.06249626161553436
108251,0.057698581944586685
